date,district,region,estate_name,address,block_name,floor,flat,saleable_area_sqm,price_hkd,price_per_sqft_hkd,transaction_type,year,month,quarter
2024-11-20,Sha Tin,New Territories & Outlying Islands,METROPOLIS PARK,"2 Princess Avenue, Sha Tin",BLOCK F,18,34,78.9,3833700.0,48589.0,New Sale,2024,11,4
2024-11-20,Sha Tin,New Territories & Outlying Islands,DIAMOND HILL,"57 Lockhart Avenue, Sha Tin",BLOCK E,14,8,77.1,4236800.0,54952.0,Resale,2024,11,4
2024-11-20,Kwun Tong,Kowloon,SUNSHINE COURT,"108 Des Voeux Court, Kwun Tong",BLOCK F,9,21,66.3,5048500.0,76147.0,New Sale,2024,11,4
2024-11-20,Yuen Long,New Territories & Outlying Islands,ROSE COURT,"14 Queen Street, Yuen Long",BLOCK A,39,30,31.4,1528000.0,48661.0,New Sale,2024,11,4
2024-11-20,Tsuen Wan,New Territories & Outlying Islands,RIVERSIDE PALACE,"77 Queen Drive, Tsuen Wan",BLOCK D,5,23,33.2,2056800.0,61952.0,Resale,2024,11,4
2024-11-20,Yuen Long,New Territories & Outlying Islands,JASMINE TERRACE,"40 King Avenue, Yuen Long",BLOCK D,34,19,60.6,3177000.0,52426.0,New Sale,2024,11,4
2024-11-20,Sham Shui Po,Kowloon,SAPPHIRE TOWER,"119 Des Voeux Court, Sham Shui Po",BLOCK A,13,24,54.3,5381600.0,99108.0,Resale,2024,11,4
2024-11-20,Kwun Tong,Kowloon,AMBER COURT,"164 Queen Gardens, Kwun Tong",BLOCK F,6,7,34.1,2120600.0,62188.0,Resale,2024,11,4
2024-11-20,Southern,Hong Kong Island,SUNFLOWER HEIGHTS,"123 Canton Court, Southern",BLOCK C,24,2,78.3,9442400.0,120592.0,Resale,2024,11,4
2024-11-20,Tuen Mun,New Territories & Outlying Islands,JASMINE TERRACE,"80 Canton Road, Tuen Mun",BLOCK D,10,16,32.3,1875700.0,58072.0,Resale,2024,11,4
2024-11-20,North,New Territories & Outlying Islands,GOLDEN HEIGHTS,"59 Lockhart Lane, North",BLOCK C,9,36,25.9,1260900.0,48685.0,Resale,2024,11,4
2024-11-20,Kowloon City,Kowloon,THE VICTORIA,"2 Des Voeux Lane, Kowloon City",BLOCK C,29,32,50.8,4012700.0,78990.0,New Sale,2024,11,4
2024-11-20,Central & Western,Hong Kong Island,ROSE COURT,"109 Hennessy Path, Central & Western",BLOCK B,34,39,27.3,2509700.0,91929.0,New Sale,2024,11,4
2024-11-20,Eastern,Hong Kong Island,SKY TOWER,"47 Queen Lane, Eastern",BLOCK F,5,3,40.6,3320200.0,81779.0,Resale,2024,11,4
2024-11-21,Wan Chai,Hong Kong Island,ROSE COURT,"175 Hennessy Gardens, Wan Chai",BLOCK C,35,25,34.6,3730700.0,107825.0,Resale,2024,11,4
2024-11-21,North,New Territories & Outlying Islands,MAGNOLIA PLACE,"126 Hennessy Lane, North",BLOCK A,24,15,58.3,2811500.0,48225.0,New Sale,2024,11,4
2024-11-21,Kwai Tsing,New Territories & Outlying Islands,VIOLET TERRACE,"120 Queen Drive, Kwai Tsing",BLOCK F,9,11,30.6,1713000.0,55981.0,Resale,2024,11,4
2024-11-21,Sai Kung,New Territories & Outlying Islands,PEARL COURT,"60 Canton Avenue, Sai Kung",BLOCK D,18,31,42.5,3017600.0,71002.0,Resale,2024,11,4
2024-11-21,Sham Shui Po,Kowloon,SKY TOWER,"191 Des Voeux Avenue, Sham Shui Po",BLOCK A,23,22,25.1,1368000.0,54503.0,Resale,2024,11,4
2024-11-21,North,New Territories & Outlying Islands,PEAK RESIDENCE,"108 King Road, North",BLOCK E,7,37,25.2,1077800.0,42769.0,Resale,2024,11,4
2024-11-21,Sai Kung,New Territories & Outlying Islands,LAGUNA CITY,"7 King Gardens, Sai Kung",BLOCK C,35,21,76.7,3297900.0,42997.0,Resale,2024,11,4
2024-11-21,Central & Western,Hong Kong Island,VIOLET TERRACE,"103 Des Voeux Avenue, Central & Western",BLOCK A,18,6,49.4,3791700.0,76755.0,Resale,2024,11,4
2024-11-21,Southern,Hong Kong Island,RIVERSIDE PALACE,"86 Queen Drive, Southern",BLOCK B,19,26,25.7,2307600.0,89790.0,Resale,2024,11,4
2024-11-21,Southern,Hong Kong Island,RIVERSIDE PALACE,"11 Canton Street, Southern",BLOCK A,39,10,74.3,7993200.0,107580.0,Resale,2024,11,4
2024-11-21,Kwai Tsing,New Territories & Outlying Islands,DIAMOND HILL,"102 Princess Avenue, Kwai Tsing",BLOCK F,25,25,37.1,2453200.0,66123.0,Resale,2024,11,4
2024-11-21,Sha Tin,New Territories & Outlying Islands,LILY MANSION,"178 Princess Lane, Sha Tin",BLOCK F,35,1,73.3,4738600.0,64647.0,Resale,2024,11,4
2024-11-21,Islands,New Territories & Outlying Islands,PEARL COURT,"57 Queen Street, Islands",BLOCK A,6,10,49.2,2329600.0,47350.0,Resale,2024,11,4
2024-11-21,Kwai Tsing,New Territories & Outlying Islands,EMERALD PLAZA,"85 Princess Court, Kwai Tsing",BLOCK C,38,18,44.5,2484100.0,55822.0,Resale,2024,11,4
2024-11-22,Eastern,Hong Kong Island,EMERALD PLAZA,"9 Hennessy Lane, Eastern",BLOCK F,30,35,62.4,4582900.0,73444.0,Resale,2024,11,4
2024-11-22,Kwun Tong,Kowloon,SAPPHIRE TOWER,"138 Des Voeux Drive, Kwun Tong",BLOCK F,23,20,31.7,2434500.0,76799.0,New Sale,2024,11,4
2024-11-22,Kowloon City,Kowloon,SKY TOWER,"48 Canton Court, Kowloon City",BLOCK B,17,18,45.7,2442800.0,53452.0,Resale,2024,11,4
2024-11-22,Tai Po,New Territories & Outlying Islands,LILY MANSION,"163 Hennessy Street, Tai Po",BLOCK F,21,30,34.1,1516800.0,44480.0,Resale,2024,11,4
2024-11-22,Kowloon City,Kowloon,EMERALD PLAZA,"5 Hennessy Road, Kowloon City",BLOCK C,23,35,32.3,2620400.0,81127.0,Resale,2024,11,4
2024-11-22,Kwai Tsing,New Territories & Outlying Islands,LOTUS TOWER,"65 Prince Path, Kwai Tsing",BLOCK F,5,7,29.8,1363300.0,45748.0,Resale,2024,11,4
2024-11-22,Wong Tai Sin,Kowloon,TULIP COURT,"165 Hennessy Avenue, Wong Tai Sin",BLOCK D,3,33,51.1,2758100.0,53974.0,Resale,2024,11,4
2024-11-22,Kwai Tsing,New Territories & Outlying Islands,JASMINE TERRACE,"92 Lockhart Street, Kwai Tsing",BLOCK F,1,15,54.0,2859200.0,52949.0,Resale,2024,11,4
2024-11-22,Sai Kung,New Territories & Outlying Islands,OCEAN FRONT,"22 Nathan Street, Sai Kung",BLOCK D,15,10,58.9,3876400.0,65814.0,Resale,2024,11,4
2024-11-22,Kwun Tong,Kowloon,EMERALD PLAZA,"97 Des Voeux Gardens, Kwun Tong",BLOCK F,26,34,32.1,2774400.0,86431.0,Resale,2024,11,4
2024-11-22,Tuen Mun,New Territories & Outlying Islands,CRYSTAL HOUSE,"138 Hennessy Gardens, Tuen Mun",BLOCK B,26,32,66.6,3427400.0,51462.0,Resale,2024,11,4
2024-11-22,Southern,Hong Kong Island,ROSE COURT,"176 Prince Avenue, Southern",BLOCK A,30,10,33.1,2255200.0,68132.0,Resale,2024,11,4
2024-11-22,Yuen Long,New Territories & Outlying Islands,ORCHID GARDEN,"101 Victoria Path, Yuen Long",BLOCK E,29,25,46.2,2297600.0,49732.0,Resale,2024,11,4
2024-11-22,Central & Western,Hong Kong Island,AMBER COURT,"191 Des Voeux Avenue, Central & Western",BLOCK C,17,32,72.5,8499700.0,117237.0,Resale,2024,11,4
2024-11-22,Tuen Mun,New Territories & Outlying Islands,GOLDEN HEIGHTS,"29 King Road, Tuen Mun",BLOCK F,36,9,43.2,3100400.0,71768.0,Resale,2024,11,4
2024-11-23,Tsuen Wan,New Territories & Outlying Islands,HARBOUR VIEW,"188 Lockhart Gardens, Tsuen Wan",BLOCK A,4,22,44.1,3660400.0,83002.0,Resale,2024,11,4
2024-11-23,Sai Kung,New Territories & Outlying Islands,AMBER COURT,"116 Queen Road, Sai Kung",BLOCK C,4,22,68.3,5184800.0,75912.0,Resale,2024,11,4
2024-11-23,Wong Tai Sin,Kowloon,SUNSHINE COURT,"196 Prince Road, Wong Tai Sin",BLOCK C,18,11,52.7,2843000.0,53946.0,Resale,2024,11,4
2024-11-23,Southern,Hong Kong Island,PEAK RESIDENCE,"112 Canton Path, Southern",BLOCK C,25,15,74.0,6564800.0,88714.0,New Sale,2024,11,4
2024-11-23,Southern,Hong Kong Island,HARBOUR VIEW,"73 Nathan Road, Southern",BLOCK B,20,14,64.3,5059800.0,78691.0,Resale,2024,11,4
2024-11-23,North,New Territories & Outlying Islands,LAGUNA CITY,"143 Lockhart Road, North",BLOCK A,11,33,71.7,3075000.0,42887.0,Resale,2024,11,4
2024-11-23,Wong Tai Sin,Kowloon,TULIP COURT,"159 Prince Avenue, Wong Tai Sin",BLOCK A,38,36,38.5,2044700.0,53109.0,Resale,2024,11,4
2024-11-23,Yau Tsim Mong,Kowloon,LOTUS TOWER,"116 Princess Gardens, Yau Tsim Mong",BLOCK E,34,24,58.9,5597600.0,95035.0,Resale,2024,11,4
2024-11-23,Central & Western,Hong Kong Island,DIAMOND HILL,"195 Victoria Avenue, Central & Western",BLOCK F,30,11,56.3,5216900.0,92662.0,Resale,2024,11,4
2024-11-23,Tuen Mun,New Territories & Outlying Islands,LILY MANSION,"175 King Lane, Tuen Mun",BLOCK B,34,34,64.1,4230400.0,65997.0,Resale,2024,11,4
2024-11-23,Sai Kung,New Territories & Outlying Islands,TULIP COURT,"178 Princess Road, Sai Kung",BLOCK D,7,30,50.6,3781100.0,74725.0,Resale,2024,11,4
2024-11-23,Islands,New Territories & Outlying Islands,OCEAN FRONT,"32 Des Voeux Avenue, Islands",BLOCK D,14,18,28.1,1889600.0,67246.0,Resale,2024,11,4
2024-11-23,Wong Tai Sin,Kowloon,VIOLET TERRACE,"18 Canton Road, Wong Tai Sin",BLOCK E,37,34,79.1,5604700.0,70856.0,Resale,2024,11,4
2024-11-23,Yuen Long,New Territories & Outlying Islands,RIVERSIDE PALACE,"129 King Street, Yuen Long",BLOCK F,22,32,44.3,3130500.0,70666.0,Resale,2024,11,4
2024-11-23,Kwun Tong,Kowloon,EMERALD PLAZA,"50 Canton Street, Kwun Tong",BLOCK E,37,8,53.4,4088600.0,76565.0,Resale,2024,11,4
2024-11-23,Tuen Mun,New Territories & Outlying Islands,CRYSTAL HOUSE,"146 Princess Gardens, Tuen Mun",BLOCK D,19,11,54.7,4445000.0,81262.0,Resale,2024,11,4
2024-11-23,Wong Tai Sin,Kowloon,ROSE COURT,"180 Canton Lane, Wong Tai Sin",BLOCK B,14,33,34.2,2389400.0,69866.0,Resale,2024,11,4
2024-11-23,Wan Chai,Hong Kong Island,PEAK RESIDENCE,"159 Victoria Court, Wan Chai",BLOCK B,32,32,56.4,4354900.0,77215.0,Resale,2024,11,4
2024-11-23,Kowloon City,Kowloon,JADE GARDEN,"193 Hennessy Court, Kowloon City",BLOCK D,36,33,50.5,4349700.0,86133.0,Resale,2024,11,4
2024-11-23,Wong Tai Sin,Kowloon,LILY MANSION,"144 Nathan Road, Wong Tai Sin",BLOCK E,14,16,34.3,2610000.0,76093.0,Resale,2024,11,4
2024-11-24,Tsuen Wan,New Territories & Outlying Islands,VIOLET TERRACE,"121 Victoria Street, Tsuen Wan",BLOCK B,1,36,30.8,1964700.0,63789.0,Resale,2024,11,4
2024-11-24,Central & Western,Hong Kong Island,DAISY GARDEN,"80 Canton Lane, Central & Western",BLOCK C,22,1,38.0,3449800.0,90784.0,Resale,2024,11,4
2024-11-24,Kowloon City,Kowloon,SUNFLOWER HEIGHTS,"61 Queen Path, Kowloon City",BLOCK D,24,20,35.6,2057900.0,57807.0,Resale,2024,11,4
2024-11-24,Tsuen Wan,New Territories & Outlying Islands,RUBY MANSION,"116 Lockhart Drive, Tsuen Wan",BLOCK C,40,40,61.7,3261300.0,52857.0,Resale,2024,11,4
2024-11-24,Southern,Hong Kong Island,GOLDEN HEIGHTS,"3 Nathan Street, Southern",BLOCK F,15,11,42.3,2800500.0,66205.0,Resale,2024,11,4
2024-11-24,Tai Po,New Territories & Outlying Islands,METROPOLIS PARK,"49 Nathan Gardens, Tai Po",BLOCK E,38,39,61.2,4456000.0,72811.0,Resale,2024,11,4
2024-11-24,Sha Tin,New Territories & Outlying Islands,GOLDEN HEIGHTS,"34 Canton Road, Sha Tin",BLOCK E,34,3,43.6,3109900.0,71329.0,Resale,2024,11,4
2024-11-24,Kowloon City,Kowloon,SUNSHINE COURT,"168 Nathan Street, Kowloon City",BLOCK E,2,7,46.9,4019100.0,85696.0,Resale,2024,11,4
2024-11-24,Eastern,Hong Kong Island,VIOLET TERRACE,"39 Prince Drive, Eastern",BLOCK A,33,32,54.8,4379700.0,79922.0,New Sale,2024,11,4
2024-11-24,Yau Tsim Mong,Kowloon,JADE GARDEN,"56 Prince Drive, Yau Tsim Mong",BLOCK D,38,15,25.3,2037900.0,80549.0,New Sale,2024,11,4
2024-11-24,Yau Tsim Mong,Kowloon,MAGNOLIA PLACE,"115 Nathan Avenue, Yau Tsim Mong",BLOCK C,16,32,34.9,2241300.0,64220.0,Resale,2024,11,4
2024-11-24,Sha Tin,New Territories & Outlying Islands,PEARL COURT,"102 Queen Street, Sha Tin",BLOCK D,19,11,46.1,3291200.0,71393.0,New Sale,2024,11,4
2024-11-24,Kowloon City,Kowloon,AMBER COURT,"72 Queen Avenue, Kowloon City",BLOCK D,29,5,71.4,6395100.0,89567.0,Resale,2024,11,4
2024-11-24,Tuen Mun,New Territories & Outlying Islands,GOLDEN HEIGHTS,"115 Des Voeux Court, Tuen Mun",BLOCK D,18,24,56.6,3433400.0,60660.0,Resale,2024,11,4
2024-11-25,Tuen Mun,New Territories & Outlying Islands,EMERALD PLAZA,"184 Des Voeux Court, Tuen Mun",BLOCK A,33,33,53.9,3260800.0,60498.0,Resale,2024,11,4
2024-11-25,Yuen Long,New Territories & Outlying Islands,TULIP COURT,"194 Nathan Court, Yuen Long",BLOCK B,22,28,34.5,2743200.0,79513.0,Resale,2024,11,4
2024-11-25,Kowloon City,Kowloon,DIAMOND HILL,"48 Hennessy Gardens, Kowloon City",BLOCK F,37,25,66.1,5789600.0,87589.0,Resale,2024,11,4
2024-11-25,Kowloon City,Kowloon,TULIP COURT,"30 Hennessy Street, Kowloon City",BLOCK C,25,2,72.1,4558700.0,63228.0,New Sale,2024,11,4
2024-11-25,Wong Tai Sin,Kowloon,GOLDEN HEIGHTS,"57 Des Voeux Street, Wong Tai Sin",BLOCK C,12,19,35.6,2484600.0,69791.0,Resale,2024,11,4
2024-11-25,Wan Chai,Hong Kong Island,PEAK RESIDENCE,"169 Des Voeux Path, Wan Chai",BLOCK B,11,31,57.4,5669100.0,98765.0,New Sale,2024,11,4
2024-11-25,Sha Tin,New Territories & Outlying Islands,AMBER COURT,"96 Canton Lane, Sha Tin",BLOCK C,6,38,34.9,1786700.0,51194.0,Resale,2024,11,4
2024-11-25,Sha Tin,New Territories & Outlying Islands,DIAMOND HILL,"175 Victoria Lane, Sha Tin",BLOCK E,12,39,77.9,4554300.0,58464.0,New Sale,2024,11,4
2024-11-25,Wan Chai,Hong Kong Island,SKY TOWER,"75 Des Voeux Gardens, Wan Chai",BLOCK C,19,30,34.2,3000200.0,87725.0,Resale,2024,11,4
2024-11-25,Tai Po,New Territories & Outlying Islands,SKY TOWER,"16 Canton Path, Tai Po",BLOCK E,23,33,32.9,2011600.0,61144.0,Resale,2024,11,4
2024-11-25,Wan Chai,Hong Kong Island,ROSE COURT,"75 Canton Road, Wan Chai",BLOCK E,19,25,62.6,5304700.0,84739.0,New Sale,2024,11,4
2024-11-25,Sham Shui Po,Kowloon,PEAK RESIDENCE,"165 Hennessy Drive, Sham Shui Po",BLOCK A,25,15,66.6,6950300.0,104359.0,Resale,2024,11,4
2024-11-25,Tsuen Wan,New Territories & Outlying Islands,CRYSTAL HOUSE,"19 Canton Drive, Tsuen Wan",BLOCK E,19,37,38.4,3016900.0,78564.0,Resale,2024,11,4
2024-11-26,Wong Tai Sin,Kowloon,DAISY GARDEN,"176 Princess Gardens, Wong Tai Sin",BLOCK E,21,12,49.3,4018400.0,81510.0,Resale,2024,11,4
2024-11-26,Eastern,Hong Kong Island,DIAMOND HILL,"21 Prince Avenue, Eastern",BLOCK A,22,3,79.2,6352800.0,80212.0,New Sale,2024,11,4
2024-11-26,Eastern,Hong Kong Island,METROPOLIS PARK,"159 King Avenue, Eastern",BLOCK E,22,7,55.2,5748300.0,104135.0,New Sale,2024,11,4
2024-11-26,Southern,Hong Kong Island,LAGUNA CITY,"75 Des Voeux Gardens, Southern",BLOCK F,27,28,75.1,8121800.0,108146.0,Resale,2024,11,4
2024-11-26,Tsuen Wan,New Territories & Outlying Islands,THE VICTORIA,"181 Prince Lane, Tsuen Wan",BLOCK B,11,11,65.4,4711000.0,72033.0,New Sale,2024,11,4
2024-11-26,Wan Chai,Hong Kong Island,SAPPHIRE TOWER,"54 Des Voeux Avenue, Wan Chai",BLOCK B,40,8,52.5,3799300.0,72368.0,Resale,2024,11,4
2024-11-26,Southern,Hong Kong Island,VIOLET TERRACE,"153 Princess Path, Southern",BLOCK B,5,8,44.4,4413000.0,99392.0,New Sale,2024,11,4
2024-11-26,Kwun Tong,Kowloon,HARBOUR VIEW,"178 Des Voeux Street, Kwun Tong",BLOCK F,12,21,37.6,2976400.0,79160.0,Resale,2024,11,4
2024-11-26,North,New Territories & Outlying Islands,RIVERSIDE PALACE,"8 Princess Avenue, North",BLOCK E,10,28,51.1,3106200.0,60787.0,Resale,2024,11,4
2024-11-26,Tuen Mun,New Territories & Outlying Islands,LAGUNA CITY,"121 Princess Lane, Tuen Mun",BLOCK A,6,19,64.8,3599600.0,55550.0,Resale,2024,11,4
2024-11-26,Sai Kung,New Territories & Outlying Islands,SKY TOWER,"144 Canton Street, Sai Kung",BLOCK B,15,31,60.7,3823300.0,62986.0,Resale,2024,11,4
2024-11-26,North,New Territories & Outlying Islands,TULIP COURT,"182 Queen Gardens, North",BLOCK E,17,15,62.4,3746200.0,60035.0,Resale,2024,11,4
2024-11-26,Wan Chai,Hong Kong Island,AMBER COURT,"20 Queen Street, Wan Chai",BLOCK E,28,27,30.2,2650700.0,87771.0,Resale,2024,11,4
2024-11-26,Yau Tsim Mong,Kowloon,DIAMOND HILL,"55 Des Voeux Road, Yau Tsim Mong",BLOCK F,4,32,66.9,5627000.0,84110.0,Resale,2024,11,4
2024-11-26,Islands,New Territories & Outlying Islands,CRYSTAL HOUSE,"99 Lockhart Road, Islands",BLOCK E,29,26,36.0,2377500.0,66041.0,Resale,2024,11,4
2024-11-26,Central & Western,Hong Kong Island,MAGNOLIA PLACE,"5 Des Voeux Avenue, Central & Western",BLOCK E,33,38,78.1,8752000.0,112062.0,Resale,2024,11,4
2024-11-26,Kwun Tong,Kowloon,MAGNOLIA PLACE,"81 Victoria Drive, Kwun Tong",BLOCK D,32,27,53.0,3909800.0,73769.0,Resale,2024,11,4
2024-11-26,Kowloon City,Kowloon,PEARL COURT,"189 Hennessy Avenue, Kowloon City",BLOCK A,8,26,68.1,4069700.0,59760.0,Resale,2024,11,4
2024-11-26,Sai Kung,New Territories & Outlying Islands,DAISY GARDEN,"17 Princess Court, Sai Kung",BLOCK B,32,8,29.4,2174800.0,73974.0,New Sale,2024,11,4
2024-11-26,Central & Western,Hong Kong Island,SUNFLOWER HEIGHTS,"160 Hennessy Street, Central & Western",BLOCK E,3,18,27.6,2754100.0,99788.0,Resale,2024,11,4
2024-11-27,Tuen Mun,New Territories & Outlying Islands,LILY MANSION,"120 Victoria Avenue, Tuen Mun",BLOCK A,34,10,49.7,3130000.0,62978.0,Resale,2024,11,4
2024-11-27,Islands,New Territories & Outlying Islands,MAGNOLIA PLACE,"66 Nathan Road, Islands",BLOCK A,21,28,66.2,4102200.0,61967.0,Resale,2024,11,4
2024-11-27,Yuen Long,New Territories & Outlying Islands,METROPOLIS PARK,"46 Lockhart Path, Yuen Long",BLOCK A,39,20,40.9,2088700.0,51069.0,New Sale,2024,11,4
2024-11-27,Yuen Long,New Territories & Outlying Islands,JASMINE TERRACE,"121 Prince Drive, Yuen Long",BLOCK E,30,26,47.6,2644300.0,55553.0,Resale,2024,11,4
2024-11-27,Sha Tin,New Territories & Outlying Islands,THE VICTORIA,"49 Lockhart Gardens, Sha Tin",BLOCK A,2,5,50.3,4002400.0,79571.0,Resale,2024,11,4
2024-11-27,Tai Po,New Territories & Outlying Islands,SUNFLOWER HEIGHTS,"147 Queen Court, Tai Po",BLOCK A,25,17,62.4,3336200.0,53465.0,New Sale,2024,11,4
2024-11-27,Sham Shui Po,Kowloon,LILY MANSION,"78 Nathan Lane, Sham Shui Po",BLOCK F,25,38,71.8,6379300.0,88848.0,Resale,2024,11,4
2024-11-27,Sai Kung,New Territories & Outlying Islands,CRYSTAL HOUSE,"69 Prince Drive, Sai Kung",BLOCK F,13,37,71.7,6316000.0,88089.0,Resale,2024,11,4
2024-11-27,Kwai Tsing,New Territories & Outlying Islands,SKY TOWER,"82 Hennessy Lane, Kwai Tsing",BLOCK C,27,8,51.9,3578500.0,68949.0,New Sale,2024,11,4
2024-11-27,Kowloon City,Kowloon,DIAMOND HILL,"190 Nathan Street, Kowloon City",BLOCK C,27,2,41.4,2443800.0,59030.0,New Sale,2024,11,4
2024-11-27,Sai Kung,New Territories & Outlying Islands,SUNFLOWER HEIGHTS,"144 Lockhart Path, Sai Kung",BLOCK F,11,17,56.8,3662200.0,64475.0,Resale,2024,11,4
2024-11-27,Kwai Tsing,New Territories & Outlying Islands,THE VICTORIA,"114 King Avenue, Kwai Tsing",BLOCK B,13,28,49.4,2092900.0,42366.0,New Sale,2024,11,4
2024-11-27,Southern,Hong Kong Island,CRYSTAL HOUSE,"196 Des Voeux Lane, Southern",BLOCK A,21,2,31.2,3395400.0,108828.0,Resale,2024,11,4
2024-11-27,Sham Shui Po,Kowloon,RUBY MANSION,"144 Victoria Gardens, Sham Shui Po",BLOCK F,12,19,72.2,5872700.0,81340.0,Resale,2024,11,4
2024-11-27,Sham Shui Po,Kowloon,PEAK RESIDENCE,"190 Des Voeux Drive, Sham Shui Po",BLOCK D,31,6,37.9,2427000.0,64038.0,Resale,2024,11,4
2024-11-27,Wan Chai,Hong Kong Island,VIOLET TERRACE,"149 Victoria Court, Wan Chai",BLOCK A,22,17,73.7,6834400.0,92733.0,Resale,2024,11,4
2024-11-27,Wan Chai,Hong Kong Island,SUNSHINE COURT,"37 Princess Court, Wan Chai",BLOCK D,13,5,51.5,4559000.0,88525.0,Resale,2024,11,4
2024-11-28,Southern,Hong Kong Island,OCEAN FRONT,"12 King Lane, Southern",BLOCK F,1,7,68.0,6551300.0,96342.0,Resale,2024,11,4
2024-11-28,Yau Tsim Mong,Kowloon,OCEAN FRONT,"185 Des Voeux Lane, Yau Tsim Mong",BLOCK F,6,5,28.5,2657900.0,93259.0,Resale,2024,11,4
2024-11-28,Sha Tin,New Territories & Outlying Islands,PEAK RESIDENCE,"149 Queen Street, Sha Tin",BLOCK D,11,11,61.4,3311400.0,53932.0,New Sale,2024,11,4
2024-11-28,Islands,New Territories & Outlying Islands,OCEAN FRONT,"53 Nathan Court, Islands",BLOCK E,40,13,54.6,3161000.0,57893.0,Resale,2024,11,4
2024-11-28,Yuen Long,New Territories & Outlying Islands,DIAMOND HILL,"126 Des Voeux Lane, Yuen Long",BLOCK D,25,35,42.9,3167300.0,73830.0,Resale,2024,11,4
2024-11-28,Sai Kung,New Territories & Outlying Islands,SAPPHIRE TOWER,"103 Lockhart Avenue, Sai Kung",BLOCK F,5,38,72.6,2931700.0,40382.0,Resale,2024,11,4
2024-11-28,Yuen Long,New Territories & Outlying Islands,LOTUS TOWER,"158 Des Voeux Gardens, Yuen Long",BLOCK D,9,3,54.0,2900800.0,53719.0,New Sale,2024,11,4
2024-11-28,Islands,New Territories & Outlying Islands,LAGUNA CITY,"89 Hennessy Street, Islands",BLOCK D,14,36,72.9,5370200.0,73665.0,Resale,2024,11,4
2024-11-28,Tai Po,New Territories & Outlying Islands,SUNSHINE COURT,"60 Princess Path, Tai Po",BLOCK C,29,13,68.8,4851200.0,70511.0,Resale,2024,11,4
2024-11-28,Sai Kung,New Territories & Outlying Islands,PEARL COURT,"70 Princess Lane, Sai Kung",BLOCK C,16,25,71.2,4868100.0,68372.0,Resale,2024,11,4
2024-11-28,Wan Chai,Hong Kong Island,ROSE COURT,"19 Nathan Street, Wan Chai",BLOCK C,20,39,29.8,3106100.0,104232.0,Resale,2024,11,4
2024-11-28,Yau Tsim Mong,Kowloon,ORCHID GARDEN,"165 Queen Street, Yau Tsim Mong",BLOCK F,6,28,27.4,2710900.0,98939.0,Resale,2024,11,4
2024-11-28,Eastern,Hong Kong Island,AMBER COURT,"128 Princess Avenue, Eastern",BLOCK E,3,31,51.3,3143000.0,61267.0,Resale,2024,11,4
2024-11-28,Yau Tsim Mong,Kowloon,PEARL COURT,"178 Victoria Avenue, Yau Tsim Mong",BLOCK B,6,33,55.0,3392500.0,61682.0,New Sale,2024,11,4
2024-11-28,Islands,New Territories & Outlying Islands,JADE GARDEN,"150 Queen Avenue, Islands",BLOCK F,25,9,58.5,2536700.0,43362.0,Resale,2024,11,4
2024-11-29,Kowloon City,Kowloon,LOTUS TOWER,"176 Lockhart Lane, Kowloon City",BLOCK B,8,39,30.0,2322900.0,77431.0,Resale,2024,11,4
2024-11-29,Tuen Mun,New Territories & Outlying Islands,HARBOUR VIEW,"146 Queen Avenue, Tuen Mun",BLOCK C,17,12,44.3,2208800.0,49861.0,Resale,2024,11,4
2024-11-29,Yau Tsim Mong,Kowloon,SAPPHIRE TOWER,"23 Canton Street, Yau Tsim Mong",BLOCK F,34,25,67.5,5366000.0,79496.0,New Sale,2024,11,4
2024-11-29,Kwai Tsing,New Territories & Outlying Islands,RUBY MANSION,"143 Princess Road, Kwai Tsing",BLOCK C,26,34,32.3,1755500.0,54349.0,Resale,2024,11,4
2024-11-29,Kwun Tong,Kowloon,RIVERSIDE PALACE,"199 Victoria Gardens, Kwun Tong",BLOCK E,8,4,71.3,5782100.0,81096.0,New Sale,2024,11,4
2024-11-29,Tsuen Wan,New Territories & Outlying Islands,SKY TOWER,"109 Lockhart Avenue, Tsuen Wan",BLOCK E,21,6,44.0,3622600.0,82332.0,Resale,2024,11,4
2024-11-29,North,New Territories & Outlying Islands,PEAK RESIDENCE,"71 Queen Drive, North",BLOCK A,30,3,57.9,2483200.0,42887.0,Resale,2024,11,4
2024-11-29,Kwai Tsing,New Territories & Outlying Islands,METROPOLIS PARK,"54 Queen Avenue, Kwai Tsing",BLOCK C,35,29,34.7,1772000.0,51066.0,New Sale,2024,11,4
2024-11-29,Tai Po,New Territories & Outlying Islands,GOLDEN HEIGHTS,"6 King Gardens, Tai Po",BLOCK B,9,40,42.6,3145000.0,73827.0,Resale,2024,11,4
2024-11-29,Kwun Tong,Kowloon,VIOLET TERRACE,"22 Hennessy Path, Kwun Tong",BLOCK D,26,17,36.2,2442600.0,67476.0,New Sale,2024,11,4
2024-11-29,Sham Shui Po,Kowloon,OCEAN FRONT,"152 Prince Avenue, Sham Shui Po",BLOCK F,6,16,37.7,2092200.0,55495.0,Resale,2024,11,4
2024-11-29,Tai Po,New Territories & Outlying Islands,OCEAN FRONT,"139 Hennessy Avenue, Tai Po",BLOCK A,33,37,77.8,4614300.0,59310.0,Resale,2024,11,4
2024-11-29,Wong Tai Sin,Kowloon,LILY MANSION,"184 King Court, Wong Tai Sin",BLOCK D,22,16,58.2,4194600.0,72072.0,Resale,2024,11,4
